,Inflam_lympasia_minC20,Inflam_neutasia_minC20,TRD_AgeSmkEas_greS22,TRD_CigDayEas_greS22,TRD_DrnkWkEas_greS22,TRD_EA_twb,TRD_SmkCesEas_gre22,TRD_SmkInitEas_greS22,TRD_alb_twbbbj,TRD_alt_twbbbj,TRD_ast_twbbbj,TRD_bfr_twb,TRD_bmi_twbbbj,TRD_bun_twbbbj,TRD_cadasn_satK20,TRD_cardstrokeeas_aniM22,TRD_cr_twbbbj,TRD_crpasn_saoS21,TRD_dbp_twbbbj,TRD_fev_twb,TRD_fg_twbbbj,TRD_fvc_twb,TRD_ggt_twbbbj,TRD_hb_twbbbj,TRD_hba1c_twbbbj,TRD_hc_twb,TRD_hct_twbbbj,TRD_hdl_twbbbj,TRD_hr_twb,TRD_ht_twbasn,TRD_iscstrokeeas_aniM22,TRD_ldl_twbbbj,TRD_lvesstrokeeas_aniM22,TRD_malb_twb,TRD_mddasi_olgG21,TRD_plt_twbbbj,TRD_rbc_twbbbj,TRD_sbp_twbbbj,TRD_sczasn_maxL19,TRD_strokeeas_aniM22,TRD_svesstrokeeas_aniM22,TRD_t2d_twbasn,TRD_tbil_twbbbj,TRD_tc_twbbbj,TRD_ua_twbbbj,TRD_wbc_twbbbj,TRD_wc_twb,TRD_whr_twb,TRD_wt_twbbbj,TRD_tg_twbbbj
TRD_lvesstrokeeas_aniM22,0.00034162123861573716,-0.000588752289168175,0.0006657555312474187,0.00010362697449831177,0.0006464560248665619,0.0003014824919272656,0.0001122914756473044,0.00024371759096399173,-0.0009963786197632835,0.00036069534789703644,0.00035377767751763043,0.0013035112390575357,0.001528047747797681,0.000493087448910674,0.0010966798535763133,0.0005474180722131982,0.0005532479887775223,0.0006559988477694062,0.001460445323853985,1.6664801703772404e-05,0.0009479514521864698,0.00020244618118270527,0.0016001079794524297,-0.0010792433980512607,0.000874947657010279,0.001006719247367989,-0.0007630345467243047,-0.00044129833388079065,1.535572739188541e-05,0.0010912335824800248,0.0022594981953844968,0.0006201092640286143,0.0008839044595836177,0.0002493949999171692,6.6101525168749765e-06,0.0001137535828412706,-0.0006192888432397761,0.0023207181255454155,0.00013259019035832494,0.002059963147835237,0.0013231865242505985,0.0012146457249042723,0.00012698971293865442,0.0008392523514124309,0.0015227216893969244,-0.00018397547861899018,0.0015555878205871568,0.0014429100194282378,0.001974317996778527,0.0014403161103327719
TRD_malb_twb,0.0013393927260121597,0.001420386354745116,0.00023101665442571738,0.0005624744520168996,-0.00017113749914041024,-0.0006300297317520446,0.00025111596961887797,0.0005076228291427102,0.0014102200257218608,0.0011843806589892341,-1.5511778435133384e-05,0.0021904141855763793,0.0038669274979626976,0.0005480492355348096,0.0010252071778935753,5.9238589162932245e-05,-0.00285273335974821,0.0010181367875787696,0.0038051192403167856,0.00014805373662787045,0.0019285963503171152,-0.00030879167502350963,0.001802593712110134,0.00025348423906145103,0.0014950243303612125,0.0017633066789558348,5.8700589333854196e-05,-0.0022012766741056553,0.0015880961541676942,0.0006745312844863005,0.0007886759150911248,0.00031392042621204464,0.00024939499991716914,0.005955401843335604,0.00046030527537802696,0.001753367459501822,0.0005236281247452334,0.004242621261147486,-8.740649397850785e-05,0.0012409300157461178,0.00020209913393182523,0.003831378287362712,-0.00029992129970119136,-0.0003747342305133989,-0.0005861194734297146,0.0025235812699016986,0.0023552421762100956,0.0017976715739478487,0.003622144917224251,0.0026607317351449687
TRD_mddasi_olgG21,-0.00013760784473554753,-0.0003965872980580378,0.00016361312694616604,-0.00012797222960381587,-0.000404591584437585,0.0006845484684285671,-0.0006919327512332961,-0.000555837690029038,0.0004425086308974537,1.7465090263251226e-05,0.000651350687417254,-0.0013485163040145936,-0.0020321572478106415,-0.0008423157739022282,-9.392386243588951e-05,-4.536825908800591e-05,-0.0007043997701312566,-0.00015999801260162432,-0.00028706133462856007,0.00012094814732538202,-0.0007659043128777402,-0.00016107643130369828,-5.323336355643372e-05,-0.00018968257874481538,-0.0010224399028746182,-0.0005491485491814714,-0.0005102767709758319,0.0017903308929780681,0.0006921970149999075,0.0003861085653908426,0.00024566636391574467,0.00015593545214419202,6.6101525168749765e-06,0.0004603052753780269,0.001469473126187357,-0.00023813382413821307,-0.0008747070429154423,-0.0008358779926641889,0.0022125047113116768,0.0003384656495726606,-8.600929939170896e-05,-0.001200748034786497,0.0009043610748773488,0.00041528924964202586,-0.0009796220381650656,-0.0005933660794334032,-0.0008668053159441685,-0.0007522216063213547,-0.0016081458098911596,-0.0013329313406210423
TRD_plt_twbbbj,0.0037491984592938196,0.006329344982529996,8.651734734783058e-05,0.000998967391638897,-0.003332843552643842,-0.00023697312186651915,0.00010559988681827144,0.001051566320689211,0.0006373769345724177,-0.0012087824122311295,-0.003257765521425022,0.002270391143495126,0.00035668415396169806,-0.0018324650590357137,0.0010968238828847105,0.0003807075115587213,-0.0028003832095573862,0.0010261656570363267,0.00010079514635114057,-0.0009676217697730612,-0.00047161129225990246,-0.002278528991853429,0.0012858496118871466,-0.0028605788184860835,0.0038023981010858834,-0.00024527981469006947,-0.0015563193049241218,-0.0015872417738499716,0.0022465685335893533,-0.007933680547682044,0.00018002070641033382,0.005377800063238736,0.00011375358284127059,0.0017533674595018218,-0.00023813382413821307,0.04620456000688225,-0.0004508839223243293,0.0012477165863866014,-9.63702416174948e-05,0.0008275703431813961,-0.00028875878558205705,0.0003258596700040035,-0.00530064964760644,0.004469109173652242,-0.000991068814564093,0.011338099632699866,0.0009887132626110468,0.0017663461173377326,-0.002865993676065964,0.004768843126487197
TRD_rbc_twbbbj,0.0005842778311060609,0.0031698320369684934,0.0004511968345524014,0.0002599560653748806,-0.002683771623229427,-0.0008586902327424412,0.0002534068339139412,-0.0011696576157022884,0.0003798541720029242,0.0026972722674698663,-7.332643022253375e-06,0.0028245536938898627,0.0027956925286912997,-0.00018013105142543716,0.0020561938165737565,-0.0009099069067922502,0.0006218942129263832,0.0002262674645906606,0.0023844903951123946,-0.0003910426728892421,0.0008335318981012114,-0.00103349906858608,0.0007956078422033604,0.01803042243025628,0.0027607066245302165,0.0017152281234593867,0.019634718945611463,-0.0051105792340866325,0.0026286147748143963,-0.0006414581248793054,6.6416608608744855e-06,0.001707024530571688,-0.000619288843239776,0.0005236281247452334,-0.0008747070429154424,-0.00045088392232432923,0.03326970723993524,0.0009201798932879668,0.0002754554636664506,0.0001821049737655741,0.00029911770322669736,0.0035911888509298187,0.0007088857782090262,-0.0002746827035199781,-0.0005834709065601758,0.004905907343447089,0.0023958319359859664,0.002080379880509562,0.002603532060948163,0.0038199069125064524
TRD_sbp_twbbbj,0.00206966204814456,0.002569004625493565,-0.00024081942143381967,-0.0006096738504449423,0.001229055923548454,-0.0021792700529567684,0.00031304938700952965,0.0021715079349829787,0.0019908990302154672,0.0037384703129414495,0.0015597454731905598,0.006105014148928719,0.009594807339673316,0.0015955251156611354,0.005938181707561546,0.0006338346181638158,0.0017724008413856835,0.0019509929977811714,0.018286288163137404,-0.00021600859226491,0.00447807223055475,-0.000512019611201095,0.004745131324247472,-0.0004134347525077416,0.0019470734232843229,0.004681589388786204,-0.0005843404883071338,-0.004604946930465831,-0.00018466686096476421,4.669380566478037e-05,0.004065848765992458,-0.001448344701917431,0.0023207181255454155,0.004242621261147485,-0.0008358779926641889,0.0012477165863866017,0.0009201798932879668,0.023089808550981732,-0.0015973673445702945,0.005142889370450375,0.0020515967393878675,0.006749412636230199,-0.0021584581212076757,-0.0022136005356213104,0.006435765290793879,0.004243279152106154,0.005734586452112897,0.004103850174968526,0.00840421652172869,0.0052259709262108146
TRD_sczasn_maxL19,-0.0002766085918694528,-0.00035591861658815823,0.000773153012883029,0.0009257293208287125,0.00010205102909594526,0.0023248358352620825,-0.0007678311452848562,-0.0012466565337649897,-0.00025221104042245343,-0.0007494777077972563,-0.0006972207753419712,-0.001995936849068736,-0.002424009732727939,-0.000690521427322398,-0.0007386024655885279,-0.0009383731493492156,-0.0011348021405923653,-0.0002884877830098656,-0.001124922782329621,-0.0005672389070548668,-0.0016220639155201497,-0.0005821289349964621,-0.0007078729450547873,0.000814990444010008,-0.001230997813259669,-0.001750167738210033,0.0006631060549361151,0.0030912102644103517,-0.00018759192460472847,-0.0010070789918774812,0.0002506028073372109,0.00041876541451938115,0.00013259019035832494,-8.740649397850783e-05,0.0022125047113116768,-9.63702416174948e-05,0.0002754554636664506,-0.0015973673445702945,0.013919827825364932,-7.361973793422714e-06,0.0003216224915190111,-0.0013749606030503772,0.0005361736333842249,0.0012020186555511036,-0.0010162619261242139,-0.00081646272919745,-0.0012391935637018916,-0.0002269055650957621,-0.002211184607861533,-0.001020521472042519
TRD_strokeeas_aniM22,0.0006119691455621,0.0006328547766498914,-0.00016115641227590856,-6.0898349575193566e-05,0.0012402341620391308,-0.0004338194976330248,0.00047135862421029094,0.0008772821408783202,0.00035283905957589026,0.0005255373443788591,-0.0003060364947373691,0.0024372495178158187,0.0034114535629483477,0.00036067462517114826,0.001404743110603463,0.0008126047106267593,0.0007121522912877174,0.0005457546320434237,0.004404075502496996,-8.653948983239289e-06,0.001833230020640184,0.00020712975013648167,0.0018008138887636324,-0.00016449717602884514,0.0007986516253489934,0.0017783528490821535,-0.00016612397169028375,-0.0008162763270958094,0.0003305038928279883,-0.0006583281272985115,0.0038784934521259276,0.0002272848622474675,0.002059963147835237,0.0012409300157461178,0.0003384656495726606,0.0008275703431813961,0.00018210497376557413,0.005142889370450375,-7.3619737934227144e-06,0.00389362992236737,0.0019337560945660087,0.002799994900298838,-5.036143870961345e-05,-0.0001073930325128574,0.0017763755887678524,0.0011888482509719396,0.0019450758334493123,0.001345743761138412,0.0028084650149854174,0.001450073061136006
TRD_svesstrokeeas_aniM22,0.00010892294682579074,0.0003911162495259577,0.0002923979331501378,-8.578755264890381e-05,0.0002689247967934491,-0.000229939530265937,-0.00013852848571429166,0.000270047609105888,0.0006878691372490142,0.0008376076230517995,0.000731548450456069,0.0007345407437690692,0.0013471783160854025,-0.0009490166443987185,0.0004955171933033464,8.478980213002092e-05,0.00029812357468140817,-8.960058001767948e-06,0.0018438858966417716,0.0003032860895840454,0.0007425938452449241,0.0002966691799622663,0.0012206422504809546,0.0006346218081782845,-0.00019701531990129695,0.0005741967777013616,0.00046350853815236984,-0.0002423918182406338,0.00010239740075645771,-0.0005501588204422483,0.001799199527797121,4.702001357931828e-05,0.0013231865242505987,0.00020209913393182523,-8.600929939170897e-05,-0.000288758785582057,0.0002991177032266973,0.0020515967393878675,0.0003216224915190111,0.0019337560945660087,0.0012764678608240421,0.001480648367767012,7.985183187930308e-05,0.0004781936944793129,0.000911748032718115,0.0001619225058102048,0.0006633828539860158,0.0005368361677376225,0.0009905319689933801,0.0011059938728837293
TRD_t2d_twbasn,0.0036908580631245616,0.0021270376665128727,2.0656707395241878e-05,0.0013136476237386567,-0.00028945356187425064,-0.002433494805167009,0.0014464523743219944,0.0027434992810986326,0.0020254213015556554,0.007387831808926566,0.001792741641012445,0.011304570984774625,0.013632685941374803,0.0029336654979922076,0.004536453216948417,-0.000461476862594504,0.000846712514812828,0.0025289038799442697,0.004133232609635882,0.0005048064389421814,0.017759483046871274,-0.00011402146308038278,0.007138752931795196,0.0020115585956971857,0.02073940030517331,0.007573289108619682,0.0014627561458561108,-0.011598954130476355,0.0020898910282404403,0.0012098914550550796,0.002087256354834188,0.0014081620248962117,0.0012146457249042723,0.003831378287362712,-0.001200748034786497,0.0003258596700040035,0.0035911888509298187,0.006749412636230199,-0.0013749606030503772,0.002799994900298838,0.001480648367767012,0.035908429722392964,-0.002870552366435901,-0.0001659792548289369,0.005844948426821774,0.005588914830622464,0.011003890193506716,0.00980675777844536,0.012784345662732358,0.009549921266490055
TRD_tbil_twbbbj,-0.002469631059433289,-0.0015833350537823598,0.0008735523486439694,-0.0014493668737932696,0.00019994847137257482,0.0013503776682515162,-0.0016096078427305972,-0.002966046755839881,0.0021594243125759374,0.00026669406234218934,0.0006821911661442374,-0.0029364325201110737,-0.0038523817638677895,-0.0004219669875859413,-0.002271958860184619,6.96228807426756e-05,-0.001466127550746894,-0.001164955444495973,-0.00023289739344483477,0.0002145380743701675,-0.00038042978388099625,0.001189180995521287,-0.0003293837624380839,0.002751689856031829,-0.003661361405290293,-0.0012171336339638578,0.0018312485092327902,0.0036581745306627778,-0.0003998822354496213,0.00420557812026111,0.0003308056452918658,-0.0004720805230880769,0.00012698971293865444,-0.00029992129970119136,0.0009043610748773488,-0.005300649647606439,0.0007088857782090262,-0.0021584581212076757,0.0005361736333842249,-5.036143870961345e-05,7.985183187930308e-05,-0.002870552366435901,0.015417532505163253,-0.00023278126017132632,-0.0026694067168188886,-0.0035366201288687974,-0.001779348923856177,-0.0015158099885959463,-0.0017956938760499282,-0.0029583803689927743
TRD_tc_twbbbj,0.0011837480536825988,-0.0010736033856449702,0.00033566651069393,0.00028208937995845805,-0.0009940510219055916,0.0007661576754116217,-0.00042129488898673363,-0.0011648780576859307,0.0028059775806847814,0.0015762639077977823,0.00218685537711379,-0.0007893440226920693,-0.0026102863297162763,0.0006940588855826298,0.001740924375712642,-0.000348788885351323,0.000515656835768438,0.00017135545983092143,-0.00199140157668771,-1.3319801736320203e-05,-0.0009216749724995314,-0.0004392004334102333,0.00291639559664522,-0.0014535928324060003,0.0022923731966174583,-0.001504187720870312,-0.0005887661295634379,0.009523999993960667,0.0004404176733955742,-0.0040504627661843975,-0.000631350272523593,0.018677213403700155,0.000839252351412431,-0.0003747342305133989,0.0004152892496420258,0.004469109173652242,-0.0002746827035199781,-0.0022136005356213104,0.0012020186555511036,-0.00010739303251285742,0.00047819369447931295,-0.0001659792548289369,-0.00023278126017132632,0.023613561585813275,-0.000757934219435367,-0.0015937736395248267,-0.0009999366297072701,-7.427885748930123e-05,-0.0038447855856229398,0.005624502291031732
TRD_ua_twbbbj,0.002182364902728867,0.002295341581160269,-0.00048626826212051717,0.0005813646460810024,0.003173741841078711,-0.0013755522113683292,0.002092885470696445,0.002073391601235157,0.0021836894246308075,0.003159100347216451,0.0034172791480706908,0.005732246355532128,0.009021054758367385,0.0024032992645418253,0.0027296047678760475,0.00042891865557835026,0.008671351626259703,0.0028355067749522094,0.005919257309996748,0.000547322507949269,0.0031575837736861367,0.0003566415295547309,0.008399512743628892,-0.0013805805430691432,0.0032857140088318193,0.004446942947218595,-0.0019760799335280257,-0.008996055729914937,-0.00011763934473385153,0.0007505046591594755,0.0016018547604205932,-0.00045850239395410383,0.0015227216893969244,-0.0005861194734297146,-0.0009796220381650656,-0.000991068814564093,-0.0005834709065601758,0.00643576529079388,-0.0010162619261242139,0.0017763755887678521,0.000911748032718115,0.005844948426821774,-0.0026694067168188886,-0.000757934219435367,0.03193620963590551,0.00420848671022938,0.005404460911485566,0.004306263324501978,0.008484529295908446,0.009743641580523647
TRD_wbc_twbbbj,0.00943843748777872,0.015377108960573427,-0.0001549367099667636,0.0019658389838725686,-0.0006399918223779442,-0.0018836122790793833,0.002971433230835494,0.002252880814336742,-2.404054946734436e-05,0.0026094485136000703,-0.0003597198841901135,0.0057598615269320586,0.0068468039612628205,0.0004455503358042335,0.0010167985303673624,0.0001338067730214008,0.001635946284067305,0.002922689085003657,0.002637921053566072,-0.0009408091998999171,0.0022720490865550933,-0.002099467158059016,0.0034044270666276385,0.0037622150924913234,0.003984014801797438,0.00287095933747147,0.004262572833994956,-0.007510560360254907,0.0013840205654699026,-0.006951497400254345,0.0007077110869895339,-0.0002942898340980829,-0.00018397547861899016,0.0025235812699016986,-0.0005933660794334032,0.011338099632699866,0.0049059073434470895,0.004243279152106154,-0.00081646272919745,0.0011888482509719396,0.00016192250581020478,0.005588914830622464,-0.003536620128868797,-0.0015937736395248267,0.00420848671022938,0.030384902820877677,0.00408467423457346,0.0035926362884092463,0.0035087501154933668,0.006410265514881416
TRD_wc_twb,0.001746984118459956,0.001875727880295696,0.0004914866631554956,0.0011183861667478107,0.000228845716749832,-0.0027698014371385356,0.0015152611404316662,0.003147233632071288,-0.0026207352879722354,0.004150432278678875,0.0006907893572873264,0.013565714436227765,0.022004586359571126,0.0007135962441619045,0.00203396382101449,-0.00038692754163767207,0.0004354491498533593,0.002055032459675192,0.004707283254059207,0.001206909821091143,0.004136160912337217,0.0024214199289901775,0.0040623117605991105,0.000401656197463337,0.005052539064837168,0.01419755331264161,0.00045405388101915157,-0.007878366407215913,0.00048049964370822286,0.009678491061702555,0.0012499221007928392,0.0006997325347140146,0.001555587820587157,0.0023552421762100956,-0.0008668053159441685,0.0009887132626110468,0.0023958319359859664,0.0057345864521128964,-0.0012391935637018916,0.0019450758334493123,0.0006633828539860158,0.011003890193506716,-0.001779348923856177,-0.00099993662970727,0.005404460911485566,0.00408467423457346,0.014574911600597443,0.009142066465423692,0.02381851465208461,0.005167101356649397
TRD_whr_twb,0.0013433893787612458,0.0017815935286407756,0.0002893334677785484,0.0007145566982120855,-0.00012397396980932905,-0.002207369654351535,0.0007986233956661795,0.001587581476885574,0.0003829709544715555,0.00456389428960445,0.001597293938032925,0.007982471066582574,0.01130388223990099,0.0007034977261468567,0.0018910740482613584,-0.0005475221043968216,-0.00057765611047023,0.0013725264581342426,0.002672905318513437,-0.0001467943418127934,0.004066975718166321,-0.00034654771430384497,0.005141527866406763,0.0008191709861658431,0.005011627231312669,0.003951934328187466,0.0005519563715650014,-0.007174099928505853,0.0017237812889168808,-0.0017662866659044374,0.0007870505948919668,0.0009802760187176518,0.0014429100194282378,0.0017976715739478487,-0.0007522216063213546,0.0017663461173377324,0.0020803798805095622,0.004103850174968526,-0.0002269055650957621,0.0013457437611384122,0.0005368361677376224,0.00980675777844536,-0.0015158099885959461,-7.427885748930123e-05,0.004306263324501978,0.0035926362884092463,0.009142066465423692,0.010577260940250239,0.0096568540758521,0.005866703463933012
TRD_wt_twbbbj,0.002500094824768541,0.0009726877477551279,0.00042690101620508267,0.002617364212026304,0.001650999305480313,-0.0034612394479351057,0.002242151945280473,0.004969464938637124,-0.005996559183513813,0.004233444744151006,-0.00018276479397851564,0.02129351131732933,0.04186472671831462,0.0013284785066983236,0.0022597192760548095,4.865472374402936e-05,0.005806395418840894,0.003724797447136902,0.008694413719984138,0.005050891786635231,0.005159308832906206,0.009175888599219143,0.0035041580701787194,-2.8805077478193663e-06,0.0046784141396297605,0.028733934199859708,0.00030474089792057216,-0.01128661657347424,-0.0017480077920440406,0.04209555145486695,0.002541643440165426,-0.0010128319037615468,0.001974317996778527,0.0036221449172242504,-0.0016081458098911594,-0.002865993676065964,0.002603532060948163,0.00840421652172869,-0.002211184607861533,0.0028084650149854174,0.0009905319689933801,0.012784345662732358,-0.0017956938760499282,-0.0038447855856229398,0.008484529295908446,0.003508750115493367,0.023818514652084607,0.0096568540758521,0.05529673623709942,0.006000558480498878
TRD_tg_twbbbj,0.003952880827240246,0.003489283815955323,-0.0004915037167569724,0.0023482787229135082,-0.0005878165594436291,-0.0026424319973357645,0.0029567770893302973,0.00264039094017882,0.004914650579582041,0.003211601736783754,0.00048122216472307953,0.006121257315741567,0.007991552450690739,0.0011559088697226374,0.003913920622376436,-5.715611922324004e-06,0.0037673805302792305,0.0034979044116742646,0.0037314700800319773,-0.0002593979805294246,0.004473867290504896,-0.00042939434651455657,0.008984724934517213,0.0004624455395848923,0.006158299793475423,0.0022857833971287865,0.000282110106267254,-0.020423911646638232,0.0025195850623826984,-0.0031714389883136847,0.0009744316765573545,0.004266674304089349,0.0014403161103327719,0.0026607317351449687,-0.001332931340621042,0.004768843126487197,0.0038199069125064524,0.005225970926210814,-0.001020521472042519,0.001450073061136006,0.0011059938728837293,0.009549921266490057,-0.002958380368992774,0.005624502291031732,0.009743641580523647,0.006410265514881416,0.005167101356649397,0.005866703463933013,0.006000558480498877,0.029808146938001413
